50 13.35 11.1429280918459 15.5570719081541 4.71587464678722
100 22.05 16.9718494921483 27.1281505078517 10.8505396421706
150 18 15.383199268492 20.6168007315081 5.59134669777656
200 21.45 17.0036549597184 25.8963450402816 9.500554000467
250 24.15 20.3531104811584 27.9468895188416 8.11285529592582
300 24.6 20.3122392590562 28.8877607409438 9.16170519637383
350 28.35 24.3146673179115 32.3853326820885 8.62233940657089
400 23.7 19.0567565329599 28.3432434670401 9.92126901899996
450 26.25 23.032969807027 29.467030192973 6.87386354243376
500 27.3 24.0183114520434 30.5816885479566 7.0120197555791
550 30.45 26.1701106050476 34.7298893949524 9.14488640544108
600 26.55 23.3200951975288 29.7799048024712 6.90137286113575
650 26.1 23.4012215052576 28.7987784947424 5.76650947965469
700 29.25 26.1646692953207 32.3353307046793 6.59245980767342
750 25.65 22.107567194505 29.192432805495 7.56915485791894
800 28.05 25.3064214856131 30.7935785143869 5.86223417083318
850 29.25 25.4421959361312 33.0578040638688 8.13617652346928
900 30.15 27.9429280918459 32.3570719081541 4.71587464678722
950 30.6 25.9634648101933 35.2365351898067 9.90693536978276
1000 26.25 24.6154910557553 27.8845089442447 3.49247310956758
1050 28.8 25.9406863766208 31.6593136233792 6.10952664201358
1100 30.15 25.8171068590466 34.4828931409534 9.25814008830806
1150 30.15 26.0635689522808 34.2364310477192 8.7315218423944
1200 28.2 25.730054629413 30.669945370587 5.27755924447536
1250 33.3 27.6122992288068 38.9877007711932 12.152972345978
1300 29.55 27.085310956653 32.014689043347 5.26632799266394
1350 28.8 26.0142028889005 31.5857971110995 5.95244310744491
1400 32.4 28.8247695653213 35.9752304346787 7.63923391033696
1450 35.4 30.2342406923851 40.565759307615 11.0377343212893
1500 30.15 28.139739145658 32.160260854342 4.29534631898291
1550 34.5 30.7574675984949 38.2425324015051 7.99670984974775
1600 35.4 32.6820674075978 38.1179325924022 5.80743624928192
1650 34.2 31.0638064780106 37.3361935219894 6.70113894482832
1700 32.1 29.9585407261451 34.2414592738549 4.57567941460754
1750 38.1 34.3685730603709 41.8314269396291 7.97298068808846
1800 35.1 32.6008234892058 37.5991765107942 5.3400177409522
1850 39.6315789473684 37.1004316242554 42.1627262704814 5.25156618242797
1900 39.6 35.1460777784306 44.0539222215694 9.51674424646536
1950 41.55 37.3434646139514 45.7565353860486 8.9881500936101
2000 41.7 37.9463949932309 45.4536050067691 8.02036880632516
