2 0.4409 0.4352 0.4466 0.0916
3 0.5399 0.5292 0.5506 0.1724
4 0.5423 0.5297 0.5549 0.2025
5 0.4893 0.4781 0.5006 0.1813
6 0.4578 0.4479 0.4677 0.1591
7 0.4276 0.4189 0.4363 0.1399
8 0.4230 0.4155 0.4306 0.1212
