51 146.4 138.559295650061 154.240704349939 16.7533186029075
101 303.7 296.273535773331 311.126464226669 15.8682072081253
151 468.25 452.313893833272 484.186106166728 34.0508520644607
201 625 611.51166171153 638.48833828847 28.8206797100167
251 779.65 764.311478305899 794.988521694101 32.7739867963346
301 959.95 945.755009701478 974.144990298522 30.330590776345
351 1098.45 1078.96475215353 1117.93524784647 41.6343418472375
401 1270.9 1243.44934444248 1298.35065555752 58.6541154835524
451 1443.7 1424.84092016269 1462.55907983731 40.2964018244806
501 1606.65 1577.28108663117 1636.01891336883 62.7528778958426
551 1741.3 1708.94403844015 1773.65596155985 69.1353363833728
601 1912.35 1893.83877863558 1930.86122136442 39.5531288269335
651 2087.15 2053.87290217776 2120.42709782224 71.1035382937778
701 2233.55 2206.72568122214 2260.37431877786 57.3158148470293
751 2378.3 2357.40357000071 2399.19642999929 44.6496301629052
801 2560.3 2536.00472938443 2584.59527061557 51.9119700221341
851 2720.2 2689.89327479512 2750.50672520488 64.756710686595
901 2850.45 2817.63119130074 2883.26880869925 70.1243069203014
951 1367.9 666.847143538276 2068.95285646172 1497.94729371124
1001 1402.1 708.451155882402 2095.7488441176 1482.12705968572
