50 0.34574545 0.327416452500697 0.364074447499303 0.0391637691045059
100 0.3301203 0.32211235585624 0.33812824414376 0.0171106616965779
150 0.32192125 0.311178810570821 0.332663689429179 0.0229534876328883
200 0.320612 0.314060598167315 0.327163401832685 0.0139984518354521
250 0.3211919 0.31490861163894 0.32747518836106 0.0134255708529029
300 0.3128101 0.308226534115735 0.317393665884265 0.009793755276222
350 0.31906135 0.313461867148959 0.324660832851041 0.0119644761526736
400 0.31538095 0.308506293723434 0.322255606276566 0.0146891531355444
450 0.31192825 0.307880683939479 0.315975816060521 0.00864847859985242
500 0.31165785 0.305962157836131 0.317353542163869 0.0121700476419731
550 0.3163362 0.310374499310105 0.322297900689895 0.0127384309642742
600 0.3138774 0.310841336794786 0.316913463205214 0.00648718940357801
650 0.311776 0.306760546171179 0.316791453828822 0.0107165749634558
700 0.3135974 0.309850766676327 0.317344033323674 0.00800547233492585
750 0.3154584 0.312646435568239 0.318270364431761 0.00600835510724332
800 0.3125838 0.30966097024543 0.31550662975457 0.00624524225310757
850 0.3126451 0.309164765471193 0.316125434528807 0.00743646879202332
900 0.3159232 0.312246107851317 0.319600292148683 0.007856882946952
950 0.14043655 0.0658304651896961 0.215042634810304 0.159411636092646
1000 0.1407469 0.065990526438624 0.215503273561376 0.159732759708175
