100 0.3534335 0.336319527546189 0.370547472453811 0.036567611822054
200 0.3304135 0.323517428854104 0.337309571145896 0.0147349105206863
300 0.32518855 0.318696201982086 0.331680898017914 0.013872270904578
400 0.3239848 0.318828969863858 0.329140630136142 0.01101651855218
500 0.31590055 0.311287554487859 0.320513545512141 0.00985663788346663
600 0.31816275 0.314003440616961 0.322322059383039 0.00888724177728357
700 0.3145467 0.311381622215297 0.317711777784703 0.00676285626437762
800 0.3179885 0.314803151391041 0.321173848608959 0.00680616915591636
900 0.31674625 0.31461461153122 0.31887788846878 0.00455469519316403
1000 0.12422475 0.0511124369480371 0.197337063051963 0.156219877665011
