50 36.6 30.5122836350566 42.6877163649434 13.0076900332073
100 52.8 43.6281793285945 61.9718206714055 19.597529382418
150 57.9 50.5534428958364 65.2465571041636 15.6974687869029
200 61.65 53.0735711675378 70.2264288324622 18.3253491386285
250 65.25 57.8925060506222 72.6074939493778 15.7208376634995
300 69.45 61.5301893668721 77.3698106331279 16.9223458620158
350 72.15 64.1364220017473 80.1635779982526 17.1226996149925
400 66.15 59.2796237820492 73.0203762179508 14.6800078875642
450 69.75 64.3433202372217 75.1566797627783 11.5525116886238
500 74.1 67.3419141591642 80.8580858408358 14.4400758126017
550 69.3 63.4860107458955 75.1139892541045 12.4228143264509
600 67.05 59.9889713190622 74.1110286809378 15.0873770871024
650 76.2 67.1764343585079 85.2235656414921 19.2807512410967
700 79.35 69.9759434109838 88.7240565890163 20.029649075939
750 75.75 67.526831211409 83.973168788591 17.5705345453838
800 79.95 73.1129275535293 86.7870724464707 14.6088473553745
850 82.8 74.3586126734498 91.2413873265502 18.0368044783291
900 88.8 79.5045794544897 98.0954205455103 19.8616265830952
950 87.9 79.8267639508194 95.9732360491806 17.2501716238602
1000 87 76.1149172062719 97.8850827937281 23.2582752675484
1050 76.95 71.3103864544144 82.5896135455856 12.0502238459226
1100 89.7 80.9153032979595 98.4846967020406 18.7703573697858
1150 83.85 77.5302362025839 90.1697637974161 13.5035083160675
1200 81.6 77.0767338753135 86.1232661246866 9.66491212147268
1250 80.55 73.6977694095568 87.4022305904432 14.6412359271232
1300 87.6 79.4182564248521 95.7817435751479 17.4820208394676
1350 92.1 84.341325237245 99.8586747627549 16.5780450882294
1400 96.3 87.8034836600367 104.796516339963 18.154599243283
1450 85.35 79.7807339690447 90.9192660309553 11.899911543236
1500 86.25 78.2701553382501 94.2298446617499 17.050621226528
1550 90.6 82.2054480061862 98.9945519938137 17.9367309114419
1600 84.75 76.6539848899289 92.8460151100711 17.2988438920062
1650 89.25 82.7298413101024 95.7701586898976 13.9316942710913
1700 87.9 80.768426899344 95.031573100656 15.2381101190404
1750 91.4210526315789 86.4036384451148 96.4384668180431 10.4100154203839
1800 89.55 82.9759613333263 96.1240386666737 14.0468202058237
1850 90.75 83.5781690153053 97.9218309846947 15.3241295794711
