50 5.55 5.31111986847617 5.78888013152383 0.51041778553404
100 6.55 6.26694565079253 6.83305434920747 0.604805318829299
150 7.3 6.95709208002884 7.64290791997116 0.732695097065047
200 7.45 7.16694565079253 7.73305434920747 0.604805318829299
250 7.9 7.6001357228064 8.1998642771936 0.640723275517187
300 7.95 7.76558831417608 8.13441168582392 0.394034462826206
350 8.4 8.08149315796823 8.71850684203177 0.68055704737872
400 8.4 8.16476710756314 8.63523289243686 0.502624689950035
450 8.7 8.47995977760036 8.92004022239964 0.470162345981627
500 8.8 8.60793314760357 8.99206685239644 0.410391340834062
550 8.7 8.47995977760036 8.92004022239964 0.470162345981627
600 8.85 8.57521179950446 9.12478820049554 0.5871429486124
650 9.05 8.72879008114057 9.37120991885944 0.68633274115326
700 9.3 8.99254302055324 9.60745697944676 0.656946685331786
750 9.2 8.87433480705679 9.52566519294321 0.69585237393846
800 9.55 9.26694565079253 9.83305434920747 0.6048053188293
850 9.45 9.21111986847617 9.68888013152383 0.510417785534041
900 9.75 9.49253905891532 10.0074609410847 0.550119604220181
950 9.8 9.60793314760357 9.99206685239644 0.410391340834062
1000 9.75 9.45109837144533 10.0489016285547 0.638666373658505
1050 9.55 9.31111986847617 9.78888013152383 0.51041778553404
1100 10 9.78526273090858 10.2147372690914 0.458831467741123
1150 9.9 9.64142208646441 10.1585779135356 0.552506251453083
1200 9.85 9.62097487525785 10.0790251247422 0.489360484929593
1250 9.95 9.71111986847617 10.1888801315238 0.51041778553404
1300 10.1 9.8907 10.3093 0.447213595499958
1350 10.2 9.95516184292906 10.4448381570709 0.523148363780597
1400 10.35 10.0752117995045 10.6247882004955 0.5871429486124
1450 10.4 10.1647671075631 10.6352328924369 0.502624689950035
1500 10.35 10.0012584769942 10.6987415230058 0.745159820370595
1550 10.5 10.2599164345045 10.7400835654955 0.512989176042577
1600 10.2 10.0079331476036 10.3920668523964 0.410391340834062
1650 10.45 10.1669456507925 10.7330543492075 0.604805318829299
1700 10.35 10.0752117995045 10.6247882004955 0.5871429486124
1750 10.7894736842105 10.5875946805153 10.9913526879057 0.418853908291695
1800 10.7 10.4799597776004 10.9200402223996 0.470162345981627
1850 10.8 10.5118997214053 11.0881002785947 0.615587011251092
