100 267 258 276 18.83
200 596 582 609 28.75
300 914 896 933 39.47
400 1247 1227 1267 43.56
500 1539 1509 1570 65.33
600 1867 1847 1887 42.97
700 2178 2159 2197 41.02
800 2529 2500 2558 61.90
900 2849 2822 2877 58.35
1000 3177 3153 3201 51.58
1100 3479 3443 3516 77.66
1200 3812 3767 3856 94.47
1300 4128 4092 4164 77.71
1400 4465 4421 4510 95.17
1500 4789 4755 4823 72.97
1600 5104 5077 5130 56.59
1700 5402 5357 5446 94.84
1800 5737 5695 5779 89.81
