100 273 264 283 20.00
200 541 525 558 34.53
300 854 839 869 31.79
400 1163 1145 1181 37.96
500 1460 1426 1494 71.97
600 1746 1724 1768 46.44
700 2064 1969 2160 204.13
800 2496 2397 2595 211.77
900 2767 2682 2851 181.45
1000 3121 3100 3143 67.02
1100 3365 3325 3405 85.55
1200 3569 3533 3605 76.83
1300 3803 3765 3840 79.39
1400 4086 4041 4130 94.55
1500 4382 4335 4429 100.11
1600 4704 4655 4753 104.74
1700 5019 4963 5075 119.80
1800 5342 5272 5412 149.00
